"","Country","Year","Gdp","Gdp_units","Population","Population_units","Total_investment","
                                            Total_invest_units","Gdp_per_cap","Groups","Average_temp","Average_temp_unct","Cereal_yield","CO2_emissions","climate_zone","economic_status","development_status","co2_category","population_category"
"3148","United Arab Emirates",2008,315.464,"U.S. dollars  (Billions)",8074,"Persons  (Millions)","25.099","Percent of GDP",39.0715878127322,25487,28.8850833333333,0.399833333333333,3000,24.98,"Tropical","High-income","Developed","Very high emissions","Large population"
"3149","United Arab Emirates",2009,253.547,"U.S. dollars  (Billions)",82,"Persons  (Millions)","31.634","Percent of GDP",3092.03658536585,25488,29.3650833333333,0.397583333333333,3000,NA,"Tropical","High-income","Developed","Low emissions","Large population"
"3150","United Arab Emirates",2010,300.189,"U.S. dollars  (Billions)",8264,"Persons  (Millions)","29.646","Percent of GDP",36.3249031945789,25489,24.7391666666667,0.4195,NA,NA,"Tropical","High-income","Developed","Low emissions","Large population"
"3151","United Kingdom",1990,1198.17,"U.S. dollars  (Billions)",57238,"Persons  (Millions)","23.167","Percent of GDP",20.9331213529473,25691,9.0675,0.215166666666667,6170.9,9.96,"Cold","High-income","Developed","Medium emissions","Large population"
"3152","United Kingdom",1991,1250.01,"U.S. dollars  (Billions)",57439,"Persons  (Millions)","20.37","Percent of GDP",21.7623914065356,25692,9.11383333333333,0.22425,6467.6,10.34,"Cold","High-income","Developed","High emissions","Large population"
"3153","United Kingdom",1992,1291.21,"U.S. dollars  (Billions)",57585,"Persons  (Millions)","19.213","Percent of GDP",22.4226795172354,25693,9.03991666666667,0.2435,6324.5,10.2,"Cold","High-income","Developing","High emissions","Large population"
"3154","United Kingdom",1993,1156.69,"U.S. dollars  (Billions)",57714,"Persons  (Millions)","18.736","Percent of GDP",20.0417576324635,25694,8.48891666666667,0.220583333333333,6424.4,9.83,"Cold","High-income","Developing","Medium emissions","Large population"
"3155","United Kingdom",1994,1243.44,"U.S. dollars  (Billions)",57862,"Persons  (Millions)","18.76","Percent of GDP",21.4897514776537,25695,9.18191666666667,0.216083333333333,6555.5,9.74,"Cold","High-income","Developing","Medium emissions","Large population"
"3156","United Kingdom",1995,1346.45,"U.S. dollars  (Billions)",58025,"Persons  (Millions)","18.59","Percent of GDP",23.2046531667385,25696,9.1575,0.192666666666667,6872.7,9.73,"Cold","High-income","Developing","Medium emissions","Large population"
"3157","United Kingdom",1996,1423.07,"U.S. dollars  (Billions)",58164,"Persons  (Millions)","18.781","Percent of GDP",24.466508493226,25697,8.94908333333333,0.205416666666667,7320.3,9.98,"Cold","High-income","Developing","Medium emissions","Large population"
"3158","United Kingdom",1997,1562.14,"U.S. dollars  (Billions)",58314,"Persons  (Millions)","17.516","Percent of GDP",26.7884213053469,25698,9.89525,0.206,6695,9.5,"Cold","High-income","Developing","Medium emissions","Large population"
"3159","United Kingdom",1998,1655.22,"U.S. dollars  (Billions)",58475,"Persons  (Millions)","17.986","Percent of GDP",28.3064557503207,25699,9.241,0.203166666666667,6661.5,9.47,"Cold","High-income","Developing","Medium emissions","Large population"
"3160","United Kingdom",1999,1689.71,"U.S. dollars  (Billions)",58684,"Persons  (Millions)","17.834","Percent of GDP",28.7933678685843,25700,9.741,0.2225,7043.5,9.13,"Cold","High-income","Developing","Medium emissions","Large population"
"3161","United Kingdom",2000,1669.28,"U.S. dollars  (Billions)",58886,"Persons  (Millions)","18.236","Percent of GDP",28.3476547906124,25701,8.92966666666667,0.208916666666667,7164.7,9.23,"Cold","High-income","Developing","Medium emissions","Large population"
"3162","United Kingdom",2001,1649.08,"U.S. dollars  (Billions)",59113,"Persons  (Millions)","17.945","Percent of GDP",27.8970784768156,25702,9.68133333333333,0.228666666666667,6291.7,9.31,"Cold","High-income","Developing","Medium emissions","Large population"
"3163","United Kingdom",2002,1788.66,"U.S. dollars  (Billions)",59366,"Persons  (Millions)","18.037","Percent of GDP",30.1293669777314,25703,9.40966666666667,0.214166666666667,7075.6,8.97,"Cold","High-income","Developing","Medium emissions","Large population"
"3164","United Kingdom",2003,2058.49,"U.S. dollars  (Billions)",59637,"Persons  (Millions)","17.699","Percent of GDP",34.5169944832906,25704,9.81591666666667,0.243583333333333,7029.4,9.08,"Cold","High-income","Developing","Medium emissions","Large population"
"3165","United Kingdom",2004,2424.05,"U.S. dollars  (Billions)",5995,"Persons  (Millions)","17.618","Percent of GDP",404.345287739783,25705,9.78666666666667,0.20825,7030.5,9.12,"Cold","High-income","Developing","Medium emissions","Large population"
"3166","United Kingdom",2005,2547.67,"U.S. dollars  (Billions)",60413,"Persons  (Millions)","17.779","Percent of GDP",42.1708903712777,25706,9.35166666666667,0.218666666666667,7196.1,9.01,"Cold","High-income","Developing","Medium emissions","Large population"
"3167","United Kingdom",2006,2713.73,"U.S. dollars  (Billions)",60827,"Persons  (Millions)","18.092","Percent of GDP",44.6139050092886,25707,10.395,0.221166666666667,7277.4,8.97,"Temperate","High-income","Developing","Medium emissions","Large population"
"3168","United Kingdom",2007,3094.01,"U.S. dollars  (Billions)",61319,"Persons  (Millions)","18.463","Percent of GDP",50.4576069407525,25708,9.6585,0.18475,6634.7,8.68,"Cold","High-income","Developing","Medium emissions","Large population"
"3169","United Kingdom",2008,2962.5,"U.S. dollars  (Billions)",61824,"Persons  (Millions)","17.502","Percent of GDP",47.9182841614907,25709,9.14158333333333,0.187583333333333,7420.1,8.52,"Cold","High-income","Developing","Medium emissions","Large population"
"3170","United Kingdom",2009,2426.29,"U.S. dollars  (Billions)",62261,"Persons  (Millions)","14.826","Percent of GDP",38.9696599797626,25710,9.07941666666667,0.211333333333333,7072.2,NA,"Cold","High-income","Developing","Low emissions","Large population"
"3171","United Kingdom",2010,2493.84,"U.S. dollars  (Billions)",6276,"Persons  (Millions)","16.208","Percent of GDP",397.36137667304,25711,7.25775,0.267833333333333,NA,NA,"Cold","High-income","Developing","Low emissions","Large population"
"3172","United States",1990,5963.13,"U.S. dollars  (Billions)",250047,"Persons  (Millions)","21.529","Percent of GDP",23.848036569125,25802,9.44533333333333,0.178416666666667,4755.1,19.55,"Cold","High-income","Developed","High emissions","Large population"
"3173","United States",1991,6158.13,"U.S. dollars  (Billions)",253392,"Persons  (Millions)","20.111","Percent of GDP",24.3027798825535,25803,9.6995,0.150583333333333,4510.2,19.25,"Cold","High-income","Developed","High emissions","Large population"
"3174","United States",1992,6520.33,"U.S. dollars  (Billions)",256777,"Persons  (Millions)","20.078","Percent of GDP",25.3929674386725,25804,8.57016666666667,0.2025,5360.5,19.01,"Cold","High-income","Developed","High emissions","Large population"
"3175","United States",1993,6858.55,"U.S. dollars  (Billions)",260146,"Persons  (Millions)","20.394","Percent of GDP",26.3642339301777,25805,8.87358333333333,0.163333333333333,4301.1,19.88,"Cold","High-income","Developed","High emissions","Large population"
"3176","United States",1994,7287.25,"U.S. dollars  (Billions)",263325,"Persons  (Millions)","21.279","Percent of GDP",27.6739770245894,25806,9.58541666666667,0.163916666666667,5563.3,19.87,"Cold","High-income","Developed","High emissions","Large population"
"3177","United States",1995,7639.75,"U.S. dollars  (Billions)",266458,"Persons  (Millions)","21.273","Percent of GDP",28.6714979471436,25807,8.96808333333333,0.141333333333333,4644.7,19.67,"Cold","High-income","Developed","High emissions","Large population"
"3178","United States",1996,8073.13,"U.S. dollars  (Billions)",269581,"Persons  (Millions)","21.702","Percent of GDP",29.9469547186189,25808,9.0165,0.151333333333333,5177.4,19.84,"Cold","High-income","Developed","High emissions","Large population"
"3179","United States",1997,8577.55,"U.S. dollars  (Billions)",272822,"Persons  (Millions)","22.41","Percent of GDP",31.4400964731583,25809,9.39483333333333,0.1565,5277.6,20.18,"Cold","High-income","Developed","Very high emissions","Large population"
"3180","United States",1998,9062.83,"U.S. dollars  (Billions)",276022,"Persons  (Millions)","22.958","Percent of GDP",32.8337233988595,25810,9.97341666666667,0.125083333333333,5676.1,19.75,"Cold","High-income","Developed","High emissions","Large population"
"3181","United States",1999,9631.18,"U.S. dollars  (Billions)",279195,"Persons  (Millions)","23.419","Percent of GDP",34.4962481419796,25811,9.91691666666667,0.151166666666667,5732.9,19.81,"Cold","High-income","Developed","High emissions","Large population"
"3182","United States",2000,10250.95,"U.S. dollars  (Billions)",282296,"Persons  (Millions)","23.678","Percent of GDP",36.3127709921501,25812,9.234,0.16075,5854.2,19.54,"Cold","High-income","Developed","High emissions","Large population"
"3183","United States",2001,10581.93,"U.S. dollars  (Billions)",285216,"Persons  (Millions)","22.177","Percent of GDP",37.1014599461461,25813,9.85783333333333,0.1435,5891.5,18.91,"Cold","High-income","Developed","High emissions","Large population"
"3184","United States",2002,10929.1,"U.S. dollars  (Billions)",288019,"Persons  (Millions)","21.723","Percent of GDP",37.9457605227433,25814,9.78841666666667,0.13675,5547.4,18.89,"Cold","High-income","Developed","High emissions","Large population"
"3185","United States",2003,11456.45,"U.S. dollars  (Billions)",290733,"Persons  (Millions)","21.746","Percent of GDP",39.4053994558581,25815,9.71775,0.203666666666667,6024,18.85,"Cold","High-income","Developed","High emissions","Large population"
"3186","United States",2004,12217.18,"U.S. dollars  (Billions)",293389,"Persons  (Millions)","22.652","Percent of GDP",41.6415748375024,25816,9.84766666666667,0.167583333333333,6851.6,18.99,"Cold","High-income","Developed","High emissions","Large population"
"3187","United States",2005,13039.2,"U.S. dollars  (Billions)",296115,"Persons  (Millions)","23.376","Percent of GDP",44.0342434527126,25817,9.88108333333333,0.146583333333333,6451,18.92,"Cold","High-income","Developed","High emissions","Large population"
"3188","United States",2006,13815.6,"U.S. dollars  (Billions)",29893,"Persons  (Millions)","23.538","Percent of GDP",462.16840062891,25818,9.75066666666667,0.171166666666667,6400.1,18.47,"Cold","High-income","Developed","High emissions","Large population"
"3189","United States",2007,14474.25,"U.S. dollars  (Billions)",301903,"Persons  (Millions)","22.557","Percent of GDP",47.9433791648311,25819,9.68016666666666,0.143,6704.3,18.51,"Cold","High-income","Developed","High emissions","Large population"
"3190","United States",2008,14769.85,"U.S. dollars  (Billions)",304718,"Persons  (Millions)","21.037","Percent of GDP",48.4705531015562,25820,9.08433333333333,0.137916666666667,6619.9,17.94,"Cold","High-income","Developed","High emissions","Large population"
"3191","United States",2009,14478.05,"U.S. dollars  (Billions)",307374,"Persons  (Millions)","17.769","Percent of GDP",47.1023899223747,25821,9.03433333333333,0.165,7238.4,NA,"Cold","High-income","Developing","Low emissions","Large population"
"3192","United States",2010,15048.98,"U.S. dollars  (Billions)",309737,"Persons  (Millions)","18.672","Percent of GDP",48.5863167784281,25822,15.55425,0.317583333333333,NA,NA,"Temperate","High-income","Developing","Low emissions","Large population"
"3193","Uruguay",1990,11.204,"U.S. dollars  (Billions)",3122,"Persons  (Millions)","12.079","Percent of GDP",3.58872517616912,25913,17.6229166666667,0.2965,2182.5,1.28,"Temperate","Lower-middle-income","Developing","Low emissions","Large population"
"3194","Uruguay",1991,13.502,"U.S. dollars  (Billions)",314,"Persons  (Millions)","14.927","Percent of GDP",43,25914,18.0654166666667,0.243916666666667,2421.3,1.45,"Tropical","Lower-middle-income","Developing","Low emissions","Large population"
"3195","Uruguay",1992,15.515,"U.S. dollars  (Billions)",3159,"Persons  (Millions)","15.199","Percent of GDP",4.9113643558088,25915,17.5134166666667,0.278833333333333,2733.4,1.64,"Temperate","Lower-middle-income","Developing","Low emissions","Large population"
"3196","Uruguay",1993,18.064,"U.S. dollars  (Billions)",3178,"Persons  (Millions)","15.461","Percent of GDP",5.68407803650094,25916,17.4375833333333,0.299,2478.3,1.41,"Temperate","Lower-middle-income","Developing","Low emissions","Large population"
"3197","Uruguay",1994,21.04,"U.S. dollars  (Billions)",3208,"Persons  (Millions)","15.677","Percent of GDP",6.55860349127182,25917,18.1875,0.230833333333333,2972,1.27,"Tropical","Lower-middle-income","Developing","Low emissions","Large population"
"3198","Uruguay",1995,23.267,"U.S. dollars  (Billions)",3228,"Persons  (Millions)","15.202","Percent of GDP",7.20786864931846,25918,17.798,0.231416666666667,3190.3,1.42,"Temperate","Lower-middle-income","Developing","Low emissions","Large population"
"3199","Uruguay",1996,24.73,"U.S. dollars  (Billions)",3248,"Persons  (Millions)","15.053","Percent of GDP",7.61391625615764,25919,17.964,0.2755,3290.7,1.68,"Temperate","Lower-middle-income","Developing","Low emissions","Large population"
"3200","Uruguay",1997,26.155,"U.S. dollars  (Billions)",3286,"Persons  (Millions)","18.705","Percent of GDP",7.95952525867316,25920,17.90275,0.2365,3077.6,1.71,"Temperate","Lower-middle-income","Developing","Low emissions","Large population"
"3201","Uruguay",1998,27.704,"U.S. dollars  (Billions)",3312,"Persons  (Millions)","19.365","Percent of GDP",8.36473429951691,25921,17.87075,0.228416666666667,3437,1.74,"Temperate","Lower-middle-income","Developing","Low emissions","Large population"
"3202","Uruguay",1999,26.178,"U.S. dollars  (Billions)",3336,"Persons  (Millions)","17.365","Percent of GDP",7.84712230215827,25922,17.6876666666667,0.271583333333333,3896.2,2.04,"Temperate","Lower-middle-income","Developing","Medium emissions","Large population"
"3203","Uruguay",2000,24.892,"U.S. dollars  (Billions)",3349,"Persons  (Millions)","16.509","Percent of GDP",7.43266646760227,25923,18.0195,0.294166666666667,3905.4,1.61,"Tropical","Lower-middle-income","Developing","Low emissions","Large population"
"3204","Uruguay",2001,22.802,"U.S. dollars  (Billions)",3351,"Persons  (Millions)","16.254","Percent of GDP",6.8045359594151,25924,18.263,0.379166666666667,3343.1,1.54,"Tropical","Lower-middle-income","Developing","Low emissions","Large population"
"3205","Uruguay",2002,14.863,"U.S. dollars  (Billions)",3347,"Persons  (Millions)","13.836","Percent of GDP",4.44069315805199,25925,18.013,0.288083333333333,3320.3,1.4,"Tropical","Lower-middle-income","Developing","Low emissions","Large population"
"3206","Uruguay",2003,13.159,"U.S. dollars  (Billions)",3338,"Persons  (Millions)","14.388","Percent of GDP",3.94218094667466,25926,17.6138333333333,0.317916666666667,3907.5,1.39,"Temperate","Lower-middle-income","Developing","Low emissions","Large population"
"3207","Uruguay",2004,14.959,"U.S. dollars  (Billions)",3341,"Persons  (Millions)","15.876","Percent of GDP",4.47740197545645,25927,18.1430833333333,0.257333333333333,4300.3,1.7,"Tropical","Lower-middle-income","Developing","Low emissions","Large population"
"3208","Uruguay",2005,18.986,"U.S. dollars  (Billions)",3352,"Persons  (Millions)","16.524","Percent of GDP",5.66408114558473,25928,18.1281666666667,0.228166666666667,4410,1.75,"Tropical","Lower-middle-income","Developing","Low emissions","Large population"
"3209","Uruguay",2006,21.416,"U.S. dollars  (Billions)",3358,"Persons  (Millions)","18.641","Percent of GDP",6.3776057176891,25929,18.3284166666667,0.31625,4457.4,2.01,"Tropical","Lower-middle-income","Developing","Medium emissions","Large population"
"3210","Uruguay",2007,25.603,"U.S. dollars  (Billions)",3359,"Persons  (Millions)","18.827","Percent of GDP",7.62220899077106,25930,17.48275,0.374083333333333,4130.9,1.8,"Temperate","Lower-middle-income","Developing","Low emissions","Large population"
